movieId,title,Genre_Thriller,Genre_Sci-Fi,Genre_Mystery,Genre_Documentary,Genre_Western,Genre_Comedy,Genre_Adventure,Genre_Film-Noir,Genre_Action,Genre_Horror,Genre_Fantasy,Genre_Drama,Genre_Musical,Genre_Crime,Genre_War,Genre_Romance,Genre_Animation,Genre_Children's,year,rating,audience,runtime,imdbId,cleaned_mov_id
2916,Total Recall (1990),True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1990.0,7.5,'R',113.0,100802.0,8850.0
2917,Body Heat (1981),True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1981.0,7.4,'R',113.0,82089.0,1240.0
2918,Ferris Bueller's Day Off (1986),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1986.0,7.8,'PG-13',103.0,91042.0,2997.0
2919,"Year of Living Dangerously, The (1982)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1982.0,7.1,'PG',115.0,86617.0,9625.0
2921,High Plains Drifter (1973),False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1973.0,7.5,'R',105.0,68699.0,3926.0
2922,Hang 'Em High (1968),False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1968.0,7.0,'M',114.0,61747.0,3733.0
2924,Drunken Master (Jui kuen) (1978),False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1978.0,7.5,'PG-13',111.0,80179.0,2604.0
2925,"Conformist, The (Conformista, Il) (1970)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1970.0,7.9,'R',113.0,65571.0,1939.0
2926,Hairspray (1988),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1988.0,7.0,'PG',92.0,95270.0,3702.0
2927,Brief Encounter (1946),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1945.0,8.0,'Unrated',86.0,37558.0,1379.0
2928,"Razor's Edge, The (1984)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1984.0,6.5,'PG-13',128.0,87980.0,6984.0
2929,Reds (1981),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1981.0,7.3,'PG',195.0,82979.0,7040.0
2930,Return with Honor (1998),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1998.0,8.3,'Unrated',101.0,176093.0,7106.0
2931,Time of the Gypsies (Dom za vesanje) (1989),False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,1988.0,8.1,'R',142.0,97223.0,8765.0
2932,Days of Heaven (1978),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1978.0,7.8,'PG',94.0,77405.0,2217.0
2935,"Lady Eve, The (1941)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1941.0,7.8,'Passed',94.0,33804.0,4871.0
2936,Sullivan's Travels (1941),False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,1941.0,7.9,'Passed',90.0,34240.0,8148.0
2937,"Palm Beach Story, The (1942)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1942.0,7.5,'Passed',88.0,35169.0,6437.0
2939,Niagara (1953),True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1953.0,7.0,'Unrated',92.0,46126.0,
2940,Gilda (1946),False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1946.0,7.6,'Approved',110.0,38559.0,3445.0
2941,South Pacific (1958),False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,1958.0,6.8,'Approved',157.0,52225.0,7881.0
2942,Flashdance (1983),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1983.0,6.2,'R',95.0,85549.0,3081.0
2943,Indochine (1992),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1992.0,7.0,'PG-13',160.0,104507.0,4349.0
2944,"Dirty Dozen, The (1967)",False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1967.0,7.7,'Approved',150.0,61578.0,2411.0
2946,Help! (1965),False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1965.0,7.2,'G',92.0,59260.0,3883.0
2947,Goldfinger (1964),True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1964.0,7.7,'PG',110.0,58150.0,3530.0
2948,From Russia with Love (1963),True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1963.0,7.4,'PG',115.0,57076.0,3258.0
2949,Dr. No (1962),True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1962.0,7.2,'PG',110.0,55928.0,2528.0
2950,"Blue Lagoon, The (1980)",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1980.0,5.8,'R',104.0,80453.0,1214.0
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1964.0,7.9,'R',99.0,58461.0,3069.0
2952,Sydney (Hard Eight) (1996),True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1996.0,7.2,'R',101.0,119256.0,8246.0
2953,Home Alone 2: Lost in New York (1992),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1992.0,6.8,'PG',120.0,104431.0,3997.0
2956,Someone to Watch Over Me (1987),True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1987.0,6.1,'R',106.0,94008.0,7833.0
2959,Fight Club (1999),True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,1999.0,8.8,'R',139.0,137523.0,3011.0
2961,"Story of Us, The (1999)",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,5.9,'R',95.0,160916.0,8083.0
2962,Fever Pitch (1997),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1997.0,6.7,'R',102.0,119114.0,2998.0
2964,Julien Donkey-Boy (1999),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,6.7,'R',94.0,192194.0,4643.0
2965,"Omega Code, The (1999)",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1999.0,3.5,'PG-13',100.0,203408.0,6279.0
2966,"Straight Story, The (1999)",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1999.0,8.0,'G',112.0,166896.0,8089.0
2967,"Bad Seed, The (1956)",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1956.0,7.4,'Approved',129.0,48977.0,769.0
2968,Time Bandits (1981),False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,1981.0,6.9,'PG',110.0,81633.0,8757.0
2969,"Man and a Woman, A (Un homme et une femme) (1966)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1966.0,7.5,'Unrated',102.0,61138.0,5399.0
2970,Fitzcarraldo (1982),False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1982.0,8.0,'PG',158.0,83946.0,3070.0
2971,All That Jazz (1979),False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,1979.0,7.8,'R',123.0,78754.0,349.0
2972,Red Sorghum (Hong gao liang) (1987),False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1988.0,7.3,'Unrated',91.0,93206.0,7033.0
2973,Crimes and Misdemeanors (1989),False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1989.0,7.8,'PG-13',104.0,97123.0,2035.0
2974,Bats (1999),True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1999.0,3.9,'PG-13',91.0,200469.0,853.0
2975,"Best Man, The (1999)",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,6.7,'R',120.0,168501.0,981.0
2976,Bringing Out the Dead (1999),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,6.8,'R',121.0,163988.0,1394.0
2977,Crazy in Alabama (1999),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,6.2,'PG-13',111.0,142201.0,2018.0
2978,Three to Tango (1999),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1999.0,6.1,'PG-13',98.0,144640.0,8732.0
2979,Body Shots (1999),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,4.9,'R',106.0,172627.0,1242.0
2982,"Guardian, The (1990)",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1990.0,5.3,'R',92.0,99710.0,3664.0
2983,"Ipcress File, The (1965)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1965.0,7.2,'Passed',109.0,59319.0,4432.0
2984,On Any Sunday (1971),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1971.0,7.8,'G',96.0,67527.0,6284.0
2985,RoboCop (1987),True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,1987.0,7.6,'R',102.0,93870.0,7190.0
2986,RoboCop 2 (1990),True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1990.0,5.8,'R',117.0,100502.0,7192.0
2987,Who Framed Roger Rabbit? (1988),False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,1988.0,7.7,'PG',104.0,96438.0,9433.0
2988,Melvin and Howard (1980),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1980.0,6.8,'R',95.0,81150.0,5571.0
2989,For Your Eyes Only (1981),True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1981.0,6.7,'PG',127.0,82398.0,3138.0
2990,Licence to Kill (1989),True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1989.0,6.7,'PG-13',133.0,97742.0,5051.0
2991,Live and Let Die (1973),True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1973.0,6.7,'PG',121.0,70328.0,5149.0
2992,Rawhead Rex (1986),True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1986.0,5.2,'R',89.0,91829.0,6982.0
2993,Thunderball (1965),True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1965.0,6.9,'PG',130.0,59800.0,8740.0
2995,House on Haunted Hill (1999),True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1999.0,5.6,'R',93.0,185371.0,4081.0
2996,Music of the Heart (1999),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,6.8,'PG',124.0,166943.0,5911.0
2997,Being John Malkovich (1999),False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,1999.0,7.8,'R',113.0,120601.0,946.0
3000,Princess Mononoke (Mononoke-hime) (1997),False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,1997.0,8.4,'PG-13',134.0,119698.0,6812.0
3002,My Best Fiend (Mein liebster Feind) (1999),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1999.0,7.8,'Unrated',95.0,200849.0,5920.0
3003,Train of Life (Train de vie) (1998),False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,1998.0,7.6,'R',103.0,170705.0,8882.0
3004,"Bachelor, The (1999)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1999.0,5.0,'PG-13',101.0,120596.0,741.0
3005,"Bone Collector, The (1999)",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1999.0,6.7,'R',118.0,145681.0,1253.0
3006,"Insider, The (1999)",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,7.8,'R',157.0,140352.0,4377.0
3007,American Movie (1999),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1999.0,7.8,'R',107.0,181288.0,424.0
3008,Last Night (1998),False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1998.0,7.1,'R',95.0,156729.0,4937.0
3010,Rosetta (1999),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,7.5,'R',95.0,200071.0,7261.0
3011,"They Shoot Horses, Don't They? (1969)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1969.0,7.8,'M',129.0,65088.0,8654.0
3013,Bride of Re-Animator (1990),False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1990.0,6.2,'R',96.0,99180.0,1367.0
3014,Bustin' Loose (1981),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1981.0,6.0,'R',94.0,82121.0,1480.0
3015,Coma (1978),True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1978.0,6.9,'PG',113.0,77355.0,1898.0
3016,Creepshow (1982),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1982.0,6.8,'R',120.0,83767.0,2027.0
3017,Creepshow 2 (1987),False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1987.0,6.0,'R',92.0,92796.0,2028.0
3018,Re-Animator (1985),False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1985.0,7.2,'Unrated',84.0,89885.0,6985.0
3019,Drugstore Cowboy (1989),False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1989.0,7.3,'R',101.0,97240.0,2602.0
3020,Falling Down (1993),False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1993.0,7.6,'R',113.0,106856.0,2905.0
3021,"Funhouse, The (1981)",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1981.0,5.9,'R',96.0,82427.0,3291.0
3022,"General, The (1926)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1926.0,8.2,'Passed',67.0,17925.0,3357.0
3024,Piranha (1978),False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1978.0,5.9,'R',94.0,78087.0,6635.0
3028,"Taming of the Shrew, The (1967)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1967.0,7.1,'Approved',122.0,61407.0,8302.0
3029,Nighthawks (1981),False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1981.0,6.3,'R',99.0,82817.0,6115.0
3030,Yojimbo (1961),False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1961.0,8.2,'Unrated',110.0,55630.0,9638.0
3031,Repossessed (1990),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1990.0,4.8,'PG-13',80.0,100475.0,7069.0
3032,"Omega Man, The (1971)",True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1971.0,6.4,'PG',98.0,67525.0,6281.0
3033,Spaceballs (1987),False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1987.0,7.1,'PG',96.0,94012.0,7894.0
3034,Robin Hood (1973),False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,1973.0,7.5,'G',83.0,70608.0,7182.0
3035,Mister Roberts (1955),False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,1955.0,7.7,'Unrated',123.0,48380.0,5720.0
3036,"Quest for Fire (Guerre du feu, La) (1981)",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1981.0,7.3,'R',100.0,82484.0,6913.0
3037,Little Big Man (1970),False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1970.0,7.6,'PG-13',139.0,65988.0,5110.0
3038,"Face in the Crowd, A (1957)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1957.0,8.2,'Approved',126.0,50371.0,2884.0
3039,Trading Places (1983),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1983.0,7.5,'R',116.0,86465.0,8878.0
3040,Meatballs (1979),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1979.0,6.2,'PG',94.0,79540.0,5548.0
3041,Meatballs Part II (1984),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1984.0,3.6,'PG',87.0,87700.0,5551.0
3042,Meatballs III (1987),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1986.0,3.4,'R',96.0,93516.0,5550.0
3043,Meatballs 4 (1992),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1992.0,3.4,'R',84.0,104837.0,5549.0
3044,Dead Again (1991),True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1991.0,6.8,'R',107.0,101669.0,2224.0
3045,Peter's Friends (1992),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1992.0,7.0,'R',101.0,105130.0,6585.0
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1995.0,6.6,'R',94.0,113416.0,4335.0
3048,Under the Rainbow (1981),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1981.0,5.3,'PG',98.0,83254.0,9048.0
3051,Anywhere But Here (1999),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,6.2,'PG-13',114.0,149691.0,560.0
3052,Dogma (1999),False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,1999.0,7.3,'R',130.0,120655.0,2464.0
3053,"Messenger: The Story of Joan of Arc, The (1999)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1999.0,6.4,'R',148.0,151137.0,5604.0
3054,Pokémon: The First Movie (1998),False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1998.0,6.2,'G',96.0,190641.0,6701.0
3055,Felicia's Journey (1999),True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1999.0,7.0,'PG-13',116.0,165773.0,2985.0
3056,Oxygen (1999),True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1999.0,6.0,'R',92.0,160620.0,6412.0
3057,Where's Marlowe? (1998),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1998.0,6.0,'R',97.0,118150.0,9400.0
3060,"Commitments, The (1991)",False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,1991.0,7.6,'R',118.0,101605.0,1915.0
3061,Holiday Inn (1942),False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1942.0,7.4,'Passed',100.0,34862.0,3980.0
3062,"Longest Day, The (1962)",False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1962.0,7.7,'G',178.0,56197.0,5186.0
3063,Poison Ivy (1992),True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1992.0,5.4,'R',93.0,105156.0,6693.0
3064,Poison Ivy: New Seduction (1997),True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1997.0,4.7,'R',95.0,119908.0,6695.0
3066,Tora! Tora! Tora! (1970),False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1970.0,7.5,'G',144.0,66473.0,8843.0
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1988.0,7.5,'R',88.0,95675.0,9564.0
3068,"Verdict, The (1982)",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1982.0,7.7,'R',129.0,84855.0,9158.0
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1984.0,6.3,'PG',103.0,86856.0,234.0
3071,Stand and Deliver (1988),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1988.0,7.3,'PG',103.0,94027.0,7974.0
3072,Moonstruck (1987),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1987.0,7.1,'PG',102.0,93565.0,5793.0
3073,"Sandpiper, The (1965)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1965.0,6.2,'TV-14',117.0,59674.0,7359.0
3074,Jeremiah Johnson (1972),False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1972.0,7.6,'GP',108.0,68762.0,4548.0
3075,Repulsion (1965),False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1965.0,7.6,'Unrated',105.0,59646.0,7071.0
3076,Irma la Douce (1963),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1963.0,7.3,'Unrated',147.0,57187.0,4434.0
3077,42 Up (1998),False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1998.0,8.2,'Unrated',139.0,164312.0,118.0
3078,Liberty Heights (1999),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,7.0,'R',127.0,165859.0,5046.0
3079,Mansfield Park (1999),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1999.0,7.0,'PG-13',112.0,178737.0,5444.0
3081,Sleepy Hollow (1999),False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1999.0,7.3,'R',105.0,162661.0,7757.0
3082,"World Is Not Enough, The (1999)",True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1999.0,6.4,'PG-13',128.0,143145.0,9581.0
3083,All About My Mother (Todo sobre mi madre) (1999),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,7.8,'R',101.0,185125.0,338.0
3086,Babes in Toyland (1934),False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1934.0,7.2,'Passed',77.0,24852.0,717.0
3087,Scrooged (1988),False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1988.0,6.9,'PG-13',101.0,96061.0,7452.0
3088,Harvey (1950),False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1950.0,7.9,'Approved',104.0,42546.0,3799.0
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1948.0,8.3,'Unrated',89.0,40522.0,1024.0
3090,Matewan (1987),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1987.0,7.9,'PG-13',135.0,93509.0,5507.0
3091,Kagemusha (1980),False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1980.0,7.9,'PG',162.0,80979.0,4688.0
3093,McCabe & Mrs. Miller (1971),False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1971.0,7.6,'R',120.0,67411.0,5533.0
3094,Maurice (1987),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1987.0,7.7,'R',140.0,93512.0,5513.0
3095,"Grapes of Wrath, The (1940)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1940.0,8.1,'Passed',129.0,32551.0,3596.0
3096,My Man Godfrey (1957),False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1957.0,6.3,'Unrated',92.0,50738.0,5964.0
3097,"Shop Around the Corner, The (1940)",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1940.0,8.1,'Unrated',99.0,33045.0,7636.0
3098,"Natural, The (1984)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1984.0,7.4,'PG',138.0,87781.0,6022.0
3099,Shampoo (1975),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1975.0,6.4,'R',110.0,73692.0,7573.0
3100,"River Runs Through It, A (1992)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1992.0,7.2,'PG',123.0,105265.0,7164.0
3101,Fatal Attraction (1987),True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1987.0,6.9,'R',119.0,93010.0,2960.0
3102,Jagged Edge (1985),True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1985.0,6.5,'R',108.0,89360.0,4512.0
3103,Stanley & Iris (1990),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1990.0,6.3,'PG-13',104.0,100680.0,7980.0
3104,Midnight Run (1988),True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1988.0,7.5,'R',126.0,95631.0,5638.0
3105,Awakenings (1990),False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1990.0,7.8,'PG-13',121.0,99077.0,697.0
3106,Come See the Paradise (1990),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1990.0,6.7,'R',138.0,99291.0,1901.0
3107,Backdraft (1991),False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1991.0,6.7,'R',137.0,101393.0,749.0
3108,"Fisher King, The (1991)",False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,1991.0,7.5,'R',137.0,101889.0,3065.0
3109,"River, The (1984)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1984.0,6.3,'PG-13',124.0,88007.0,7167.0
3111,Places in the Heart (1984),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1984.0,7.4,'PG',111.0,87921.0,6657.0
3112,'night Mother (1986),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1986.0,7.6,'PG-13',96.0,90556.0,7.0
3113,End of Days (1999),True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,1999.0,5.8,'R',122.0,146675.0,2736.0
3114,Toy Story 2 (1999),False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,1999.0,7.9,'G',92.0,120363.0,8872.0
3115,Flawless (1999),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,6.4,'R',112.0,155711.0,3084.0
3117,Ride with the Devil (1999),False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1999.0,6.7,'R',138.0,134154.0,7136.0
3120,"Distinguished Gentleman, The (1992)",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1992.0,5.9,'R',112.0,104114.0,2424.0
3125,"End of the Affair, The (1999)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,7.0,'R',102.0,172396.0,2738.0
3127,Holy Smoke (1999),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,5.8,'R',115.0,144715.0,3992.0
3129,Sweet and Lowdown (1999),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1999.0,7.2,'PG-13',95.0,158371.0,8221.0
3130,Bonfire of the Vanities (1990),False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1990.0,5.6,'R',125.0,99165.0,1257.0
3132,Daddy Long Legs (1919),False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1919.0,6.7,'Unrated',85.0,10040.0,2117.0
3134,Grand Illusion (La grande illusion) (1937),False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1937.0,8.1,'Unrated',113.0,28950.0,3592.0
3135,"Great Santini, The (1979)",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1979.0,7.2,'PG',115.0,79239.0,3620.0
3138,Stealing Home (1988),False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1988.0,6.6,'PG-13',98.0,96171.0,8033.0
